tiempo_id,lugar_id,arma_id,tipo_id,victimas,costo
23_07/03/20,18019,1,7,3,5723
23_14/03/20,18019,1,7,3,5723
23_21/03/20,18019,1,7,3,5723
23_28/03/20,18019,1,7,3,5723
6_02/02/20,269,3,7,5,34999
6_09/02/20,269,3,7,5,34999
6_16/02/20,269,3,7,5,34999
6_23/02/20,269,3,7,5,34999
6_03/07/20,11608,1,7,2,70283
6_10/07/20,11608,1,7,2,70283
6_17/07/20,11608,1,7,2,70283
6_24/07/20,11608,1,7,2,70283
6_31/07/20,11608,1,7,2,70283
6_03/07/20,15108,3,7,0,66402
6_10/07/20,15108,3,7,0,66402
6_17/07/20,15108,3,7,0,66402
6_24/07/20,15108,3,7,0,66402
6_31/07/20,15108,3,7,0,66402
6_03/07/20,24907,3,7,0,28808
6_10/07/20,24907,3,7,0,28808
6_17/07/20,24907,3,7,0,28808
6_24/07/20,24907,3,7,0,28808
6_31/07/20,24907,3,7,0,28808
6_03/07/20,25864,3,7,1,9133
6_10/07/20,25864,3,7,1,9133
6_17/07/20,25864,3,7,1,9133
6_24/07/20,25864,3,7,1,9133
6_31/07/20,25864,3,7,1,9133
10_02/01/20,7980,3,7,2,56422
10_09/01/20,7980,3,7,2,56422
10_16/01/20,7980,3,7,2,56422
10_23/01/20,7980,3,7,2,56422
10_30/01/20,7980,3,7,2,56422
10_07/04/20,732,3,7,4,56929
10_14/04/20,732,3,7,4,56929
10_21/04/20,732,3,7,4,56929
10_28/04/20,732,3,7,4,56929
17_01/12/20,42426,3,7,5,67742
17_08/12/20,42426,3,7,5,67742
17_15/12/20,42426,3,7,5,67742
17_22/12/20,42426,3,7,5,67742
17_29/12/20,42426,3,7,5,67742
2_03/02/20,6418,3,7,1,15340
2_10/02/20,6418,3,7,1,15340
2_17/02/20,6418,3,7,1,15340
2_24/02/20,6418,3,7,1,15340
4_02/01/20,327,3,7,3,70791
4_09/01/20,327,3,7,3,70791
4_16/01/20,327,3,7,3,70791
4_23/01/20,327,3,7,3,70791
4_30/01/20,327,3,7,3,70791
9_02/02/20,10419,3,7,2,52093
9_09/02/20,10419,3,7,2,52093
9_16/02/20,10419,3,7,2,52093
9_23/02/20,10419,3,7,2,52093
5_04/01/20,6817,3,7,3,84816
5_11/01/20,6817,3,7,3,84816
5_18/01/20,6817,3,7,3,84816
5_25/01/20,6817,3,7,3,84816
4_04/01/20,964,3,7,4,29714
4_11/01/20,964,3,7,4,29714
4_18/01/20,964,3,7,4,29714
4_25/01/20,964,3,7,4,29714
12_05/08/20,30284,3,7,1,74049
12_12/08/20,30284,3,7,1,74049
12_19/08/20,30284,3,7,1,74049
12_26/08/20,30284,3,7,1,74049
18_01/09/20,33591,3,7,1,563
18_08/09/20,33591,3,7,1,563
18_15/09/20,33591,3,7,1,563
18_22/09/20,33591,3,7,1,563
18_29/09/20,33591,3,7,1,563
18_01/09/20,33634,3,7,2,32068
18_08/09/20,33634,3,7,2,32068
18_15/09/20,33634,3,7,2,32068
18_22/09/20,33634,3,7,2,32068
18_29/09/20,33634,3,7,2,32068
22_05/01/20,1157,3,7,3,71838
22_12/01/20,1157,3,7,3,71838
22_19/01/20,1157,3,7,3,71838
22_26/01/20,1157,3,7,3,71838
22_05/01/20,1243,3,7,1,44024
22_12/01/20,1243,3,7,1,44024
22_19/01/20,1243,3,7,1,44024
22_26/01/20,1243,3,7,1,44024
22_05/01/20,3353,3,7,2,12657
22_12/01/20,3353,3,7,2,12657
22_19/01/20,3353,3,7,2,12657
22_26/01/20,3353,3,7,2,12657
15_03/02/20,12292,1,7,1,12992
15_10/02/20,12292,1,7,1,12992
15_17/02/20,12292,1,7,1,12992
15_24/02/20,12292,1,7,1,12992
7_07/02/20,10359,3,7,3,53804
7_14/02/20,10359,3,7,3,53804
7_21/02/20,10359,3,7,3,53804
7_28/02/20,10359,3,7,3,53804
6_05/03/20,17715,3,7,2,46345
6_12/03/20,17715,3,7,2,46345
6_19/03/20,17715,3,7,2,46345
6_26/03/20,17715,3,7,2,46345
20_02/11/20,38140,1,7,3,31594
20_09/11/20,38140,1,7,3,31594
20_16/11/20,38140,1,7,3,31594
20_23/11/20,38140,1,7,3,31594
20_30/11/20,38140,1,7,3,31594
20_02/11/20,39044,3,7,1,87006
20_09/11/20,39044,3,7,1,87006
20_16/11/20,39044,3,7,1,87006
20_23/11/20,39044,3,7,1,87006
20_30/11/20,39044,3,7,1,87006
20_02/11/20,39027,3,7,4,96559
20_09/11/20,39027,3,7,4,96559
20_16/11/20,39027,3,7,4,96559
20_23/11/20,39027,3,7,4,96559
20_30/11/20,39027,3,7,4,96559
20_02/12/20,41014,3,7,4,75724
20_09/12/20,41014,3,7,4,75724
20_16/12/20,41014,3,7,4,75724
20_23/12/20,41014,3,7,4,75724
20_30/12/20,41014,3,7,4,75724
19_04/12/20,538,1,7,5,32502
19_11/12/20,538,1,7,5,32502
19_18/12/20,538,1,7,5,32502
19_25/12/20,538,1,7,5,32502
10_02/12/20,13774,3,7,1,51290
10_09/12/20,13774,3,7,1,51290
10_16/12/20,13774,3,7,1,51290
10_23/12/20,13774,3,7,1,51290
10_30/12/20,13774,3,7,1,51290
17_04/01/20,6696,1,7,1,94674
17_11/01/20,6696,1,7,1,94674
17_18/01/20,6696,1,7,1,94674
17_25/01/20,6696,1,7,1,94674
5_02/03/20,15424,3,7,4,91117
5_09/03/20,15424,3,7,4,91117
5_16/03/20,15424,3,7,4,91117
5_23/03/20,15424,3,7,4,91117
5_30/03/20,15424,3,7,4,91117
5_02/03/20,18285,3,7,2,8101
5_09/03/20,18285,3,7,2,8101
5_16/03/20,18285,3,7,2,8101
5_23/03/20,18285,3,7,2,8101
5_30/03/20,18285,3,7,2,8101
16_07/04/20,20420,1,7,1,12297
16_14/04/20,20420,1,7,1,12297
16_21/04/20,20420,1,7,1,12297
16_28/04/20,20420,1,7,1,12297
22_03/12/20,7302,3,7,1,1558
22_10/12/20,7302,3,7,1,1558
22_17/12/20,7302,3,7,1,1558
22_24/12/20,7302,3,7,1,1558
22_31/12/20,7302,3,7,1,1558
22_03/12/20,41860,1,7,2,17872
22_10/12/20,41860,1,7,2,17872
22_17/12/20,41860,1,7,2,17872
22_24/12/20,41860,1,7,2,17872
22_31/12/20,41860,1,7,2,17872
21_01/12/20,17782,3,7,2,30953
21_08/12/20,17782,3,7,2,30953
21_15/12/20,17782,3,7,2,30953
21_22/12/20,17782,3,7,2,30953
21_29/12/20,17782,3,7,2,30953
21_07/02/20,11620,1,7,3,67253
21_14/02/20,11620,1,7,3,67253
21_21/02/20,11620,1,7,3,67253
21_28/02/20,11620,1,7,3,67253
23_04/06/20,22869,3,7,0,60603
23_11/06/20,22869,3,7,0,60603
23_18/06/20,22869,3,7,0,60603
23_25/06/20,22869,3,7,0,60603
8_05/10/20,36460,3,7,3,32303
8_12/10/20,36460,3,7,3,32303
8_19/10/20,36460,3,7,3,32303
8_26/10/20,36460,3,7,3,32303
23_03/12/20,42799,3,7,1,84571
23_10/12/20,42799,3,7,1,84571
23_17/12/20,42799,3,7,1,84571
23_24/12/20,42799,3,7,1,84571
23_31/12/20,42799,3,7,1,84571
9_07/08/20,27915,1,7,0,87987
9_14/08/20,27915,1,7,0,87987
9_21/08/20,27915,1,7,0,87987
9_28/08/20,27915,1,7,0,87987
23_05/09/20,31241,3,7,1,32716
23_12/09/20,31241,3,7,1,32716
23_19/09/20,31241,3,7,1,32716
23_26/09/20,31241,3,7,1,32716
0_03/01/20,4807,3,7,1,4125
0_10/01/20,4807,3,7,1,4125
0_17/01/20,4807,3,7,1,4125
0_24/01/20,4807,3,7,1,4125
0_31/01/20,4807,3,7,1,4125
0_03/01/20,6593,1,7,1,79467
0_10/01/20,6593,1,7,1,79467
0_17/01/20,6593,1,7,1,79467
0_24/01/20,6593,1,7,1,79467
0_31/01/20,6593,1,7,1,79467
16_06/03/20,16359,1,7,0,48224
16_13/03/20,16359,1,7,0,48224
16_20/03/20,16359,1,7,0,48224
22_04/01/20,860,1,7,0,15922
22_11/01/20,860,1,7,0,15922
22_18/01/20,860,1,7,0,15922
22_25/01/20,860,1,7,0,15922
22_04/01/20,2971,3,7,1,53943
22_11/01/20,2971,3,7,1,53943
22_18/01/20,2971,3,7,1,53943
22_25/01/20,2971,3,7,1,53943
18_03/02/20,8891,3,7,0,19149
18_10/02/20,8891,3,7,0,19149
18_17/02/20,8891,3,7,0,19149
18_24/02/20,8891,3,7,0,19149
19_06/01/20,1583,1,7,4,66330
19_13/01/20,1583,1,7,4,66330
19_20/01/20,1583,1,7,4,66330
19_27/01/20,1583,1,7,4,66330
19_06/01/20,1428,3,7,3,91954
19_13/01/20,1428,3,7,3,91954
19_20/01/20,1428,3,7,3,91954
19_27/01/20,1428,3,7,3,91954
19_03/07/20,26458,3,7,1,50678
19_10/07/20,26458,3,7,1,50678
19_17/07/20,26458,3,7,1,50678
19_24/07/20,26458,3,7,1,50678
19_31/07/20,26458,3,7,1,50678
19_06/03/20,17890,3,7,5,72921
19_13/03/20,17890,3,7,5,72921
19_20/03/20,17890,3,7,5,72921
19_27/03/20,17890,3,7,5,72921
14_02/10/20,34753,1,7,3,72046
14_09/10/20,34753,1,7,3,72046
14_16/10/20,34753,1,7,3,72046
14_23/10/20,34753,1,7,3,72046
14_30/10/20,34753,1,7,3,72046
23_03/11/20,40050,3,7,5,25690
23_10/11/20,40050,3,7,5,25690
23_17/11/20,40050,3,7,5,25690
23_24/11/20,40050,3,7,5,25690
3_02/12/20,13055,3,7,1,72334
3_09/12/20,13055,3,7,1,72334
3_16/12/20,13055,3,7,1,72334
3_23/12/20,13055,3,7,1,72334
3_30/12/20,13055,3,7,1,72334
23_06/06/20,22131,3,7,3,45524
23_13/06/20,22131,3,7,3,45524
23_20/06/20,22131,3,7,3,45524
23_27/06/20,22131,3,7,3,45524
23_06/06/20,22994,3,7,4,56617
23_13/06/20,22994,3,7,4,56617
23_20/06/20,22994,3,7,4,56617
23_27/06/20,22994,3,7,4,56617
9_06/02/20,14504,1,7,4,92308
9_13/02/20,14504,1,7,4,92308
9_20/02/20,14504,1,7,4,92308
9_27/02/20,14504,1,7,4,92308
1_02/01/20,452,3,7,0,25649
1_09/01/20,452,3,7,0,25649
1_16/01/20,452,3,7,0,25649
1_23/01/20,452,3,7,0,25649
1_30/01/20,452,3,7,0,25649
1_02/01/20,6154,3,7,0,61507
1_09/01/20,6154,3,7,0,61507
1_16/01/20,6154,3,7,0,61507
1_23/01/20,6154,3,7,0,61507
1_30/01/20,6154,3,7,0,61507
4_03/01/20,4844,3,7,5,79857
4_10/01/20,4844,3,7,5,79857
4_17/01/20,4844,3,7,5,79857
4_24/01/20,4844,3,7,5,79857
4_31/01/20,4844,3,7,5,79857
4_03/01/20,6555,3,7,0,65171
4_10/01/20,6555,3,7,0,65171
4_17/01/20,6555,3,7,0,65171
4_24/01/20,6555,3,7,0,65171
4_31/01/20,6555,3,7,0,65171
15_05/08/20,11367,3,7,2,88469
15_12/08/20,11367,3,7,2,88469
15_19/08/20,11367,3,7,2,88469
15_26/08/20,11367,3,7,2,88469
14_03/08/20,28689,1,7,2,29562
14_10/08/20,28689,1,7,2,29562
14_17/08/20,28689,1,7,2,29562
14_24/08/20,28689,1,7,2,29562
14_31/08/20,28689,1,7,2,29562
23_02/11/20,39890,3,7,3,54145
23_09/11/20,39890,3,7,3,54145
23_16/11/20,39890,3,7,3,54145
23_23/11/20,39890,3,7,3,54145
23_30/11/20,39890,3,7,3,54145
8_07/01/20,3425,3,7,5,85089
8_14/01/20,3425,3,7,5,85089
8_21/01/20,3425,3,7,5,85089
8_28/01/20,3425,3,7,5,85089
19_07/02/20,14823,3,7,1,14704
19_14/02/20,14823,3,7,1,14704
19_21/02/20,14823,3,7,1,14704
19_28/02/20,14823,3,7,1,14704
22_01/03/20,16747,3,7,3,38479
22_08/03/20,16747,3,7,3,38479
22_15/03/20,16747,3,7,3,38479
22_22/03/20,16747,3,7,3,38479
22_29/03/20,16747,3,7,3,38479
21_04/08/20,6008,3,7,4,84018
21_11/08/20,6008,3,7,4,84018
21_18/08/20,6008,3,7,4,84018
21_25/08/20,6008,3,7,4,84018
21_05/12/20,43067,3,7,4,8933
21_12/12/20,43067,3,7,4,8933
21_19/12/20,43067,3,7,4,8933
21_26/12/20,43067,3,7,4,8933
19_01/09/20,1127,1,7,2,81027
19_08/09/20,1127,1,7,2,81027
19_15/09/20,1127,1,7,2,81027
19_22/09/20,1127,1,7,2,81027
19_29/09/20,1127,1,7,2,81027
19_01/09/20,32168,3,7,3,15028
19_08/09/20,32168,3,7,3,15028
19_15/09/20,32168,3,7,3,15028
19_22/09/20,32168,3,7,3,15028
19_29/09/20,32168,3,7,3,15028
7_01/12/20,44078,1,7,5,11592
7_08/12/20,44078,1,7,5,11592
7_15/12/20,44078,1,7,5,11592
7_22/12/20,44078,1,7,5,11592
7_29/12/20,44078,1,7,5,11592
22_01/02/20,13617,3,7,1,96541
22_08/02/20,13617,3,7,1,96541
22_15/02/20,13617,3,7,1,96541
22_22/02/20,13617,3,7,1,96541
22_29/02/20,13617,3,7,1,96541
22_01/02/20,8552,3,7,0,31753
22_08/02/20,8552,3,7,0,31753
22_15/02/20,8552,3,7,0,31753
22_22/02/20,8552,3,7,0,31753
22_29/02/20,8552,3,7,0,31753
4_04/02/20,11113,3,7,0,35881
4_11/02/20,11113,3,7,0,35881
4_18/02/20,11113,3,7,0,35881
4_25/02/20,11113,3,7,0,35881
19_04/09/20,6670,3,7,0,5116
19_11/09/20,6670,3,7,0,5116
19_18/09/20,6670,3,7,0,5116
19_25/09/20,6670,3,7,0,5116
19_04/09/20,32577,3,7,4,23157
19_11/09/20,32577,3,7,4,23157
19_18/09/20,32577,3,7,4,23157
19_25/09/20,32577,3,7,4,23157
19_04/09/20,33195,3,7,2,33388
19_11/09/20,33195,3,7,2,33388
19_18/09/20,33195,3,7,2,33388
19_25/09/20,33195,3,7,2,33388
19_03/01/20,8182,1,7,2,21413
19_10/01/20,8182,1,7,2,21413
19_17/01/20,8182,1,7,2,21413
19_24/01/20,8182,1,7,2,21413
19_31/01/20,8182,1,7,2,21413
19_03/01/20,4756,3,7,3,92458
19_10/01/20,4756,3,7,3,92458
19_17/01/20,4756,3,7,3,92458
19_24/01/20,4756,3,7,3,92458
19_31/01/20,4756,3,7,3,92458
22_07/01/20,3782,3,7,4,80400
22_14/01/20,3782,3,7,4,80400
22_21/01/20,3782,3,7,4,80400
22_28/01/20,3782,3,7,4,80400
22_07/01/20,5691,3,7,2,53780
22_14/01/20,5691,3,7,2,53780
22_21/01/20,5691,3,7,2,53780
22_28/01/20,5691,3,7,2,53780
19_05/07/20,26665,3,7,1,28652
19_12/07/20,26665,3,7,1,28652
19_19/07/20,26665,3,7,1,28652
19_26/07/20,26665,3,7,1,28652
20_03/09/20,32380,3,7,2,77799
20_10/09/20,32380,3,7,2,77799
20_17/09/20,32380,3,7,2,77799
20_24/09/20,32380,3,7,2,77799
21_02/06/20,25145,3,7,0,25060
21_09/06/20,25145,3,7,0,25060
21_16/06/20,25145,3,7,0,25060
21_23/06/20,25145,3,7,0,25060
21_30/06/20,25145,3,7,0,25060
17_07/02/20,10130,3,7,0,11904
17_14/02/20,10130,3,7,0,11904
17_21/02/20,10130,3,7,0,11904
17_28/02/20,10130,3,7,0,11904
13_02/05/20,21516,1,7,3,37835
13_09/05/20,21516,1,7,3,37835
13_16/05/20,21516,1,7,3,37835
13_23/05/20,21516,1,7,3,37835
13_30/05/20,21516,1,7,3,37835
23_01/09/20,30825,3,7,5,31623
23_08/09/20,30825,3,7,5,31623
23_15/09/20,30825,3,7,5,31623
23_22/09/20,30825,3,7,5,31623
23_29/09/20,30825,3,7,5,31623
5_03/01/20,2669,1,7,2,27974
5_10/01/20,2669,1,7,2,27974
5_17/01/20,2669,1,7,2,27974
5_24/01/20,2669,1,7,2,27974
5_31/01/20,2669,1,7,2,27974
18_04/01/20,959,3,7,1,61485
18_11/01/20,959,3,7,1,61485
18_18/01/20,959,3,7,1,61485
18_25/01/20,959,3,7,1,61485
21_04/01/20,4824,2,7,1,57717
21_11/01/20,4824,2,7,1,57717
21_18/01/20,4824,2,7,1,57717
21_25/01/20,4824,2,7,1,57717
21_04/01/20,922,3,7,3,79667
21_11/01/20,922,3,7,3,79667
21_18/01/20,922,3,7,3,79667
21_25/01/20,922,3,7,3,79667
21_04/01/20,4976,3,7,3,95592
21_11/01/20,4976,3,7,3,95592
21_18/01/20,4976,3,7,3,95592
21_25/01/20,4976,3,7,3,95592
21_04/01/20,6835,3,7,3,86529
21_11/01/20,6835,3,7,3,86529
21_18/01/20,6835,3,7,3,86529
21_25/01/20,6835,3,7,3,86529
7_06/01/20,5402,3,7,5,54701
7_13/01/20,5402,3,7,5,54701
7_20/01/20,5402,3,7,5,54701
7_27/01/20,5402,3,7,5,54701
20_06/03/20,16484,3,7,4,85043
20_13/03/20,16484,3,7,4,85043
20_20/03/20,16484,3,7,4,85043
20_27/03/20,16484,3,7,4,85043
20_06/03/20,16337,3,7,4,53999
20_13/03/20,16337,3,7,4,53999
20_20/03/20,16337,3,7,4,53999
20_27/03/20,16337,3,7,4,53999
22_01/07/20,5801,3,7,1,50406
22_08/07/20,5801,3,7,1,50406
22_15/07/20,5801,3,7,1,50406
22_22/07/20,5801,3,7,1,50406
22_29/07/20,5801,3,7,1,50406
18_02/07/20,17588,3,7,2,23519
18_09/07/20,17588,3,7,2,23519
18_16/07/20,17588,3,7,2,23519
18_23/07/20,17588,3,7,2,23519
18_30/07/20,17588,3,7,2,23519
18_02/07/20,26997,3,7,5,13849
18_09/07/20,26997,3,7,5,13849
18_16/07/20,26997,3,7,5,13849
18_23/07/20,26997,3,7,5,13849
18_30/07/20,26997,3,7,5,13849
8_04/07/20,26586,3,7,5,64649
8_11/07/20,26586,3,7,5,64649
8_18/07/20,26586,3,7,5,64649
8_25/07/20,26586,3,7,5,64649
7_04/08/20,28792,3,7,5,75648
7_11/08/20,28792,3,7,5,75648
7_18/08/20,28792,3,7,5,75648
7_25/08/20,28792,3,7,5,75648
3_01/11/20,14396,3,7,4,3147
3_08/11/20,14396,3,7,4,3147
3_15/11/20,14396,3,7,4,3147
3_22/11/20,14396,3,7,4,3147
3_29/11/20,14396,3,7,4,3147
3_01/11/20,38972,1,7,3,51169
3_08/11/20,38972,1,7,3,51169
3_15/11/20,38972,1,7,3,51169
3_22/11/20,38972,1,7,3,51169
3_29/11/20,38972,1,7,3,51169
21_02/05/20,21059,3,7,0,78800
21_09/05/20,21059,3,7,0,78800
21_16/05/20,21059,3,7,0,78800
21_23/05/20,21059,3,7,0,78800
21_30/05/20,21059,3,7,0,78800
19_02/06/20,7534,3,7,3,39424
19_09/06/20,7534,3,7,3,39424
19_16/06/20,7534,3,7,3,39424
19_23/06/20,7534,3,7,3,39424
19_30/06/20,7534,3,7,3,39424
19_02/06/20,17943,3,7,0,40669
19_09/06/20,17943,3,7,0,40669
19_16/06/20,17943,3,7,0,40669
19_23/06/20,17943,3,7,0,40669
19_30/06/20,17943,3,7,0,40669
17_01/07/20,5268,3,7,2,29931
17_08/07/20,5268,3,7,2,29931
17_15/07/20,5268,3,7,2,29931
17_22/07/20,5268,3,7,2,29931
17_29/07/20,5268,3,7,2,29931
17_01/07/20,26270,3,7,1,4027
17_08/07/20,26270,3,7,1,4027
17_15/07/20,26270,3,7,1,4027
17_22/07/20,26270,3,7,1,4027
17_29/07/20,26270,3,7,1,4027
19_04/07/20,26523,1,7,1,60404
19_11/07/20,26523,1,7,1,60404
19_18/07/20,26523,1,7,1,60404
19_25/07/20,26523,1,7,1,60404
21_05/08/20,467,3,7,2,21453
21_12/08/20,467,3,7,2,21453
21_19/08/20,467,3,7,2,21453
21_26/08/20,467,3,7,2,21453
21_05/08/20,28905,3,7,0,64996
21_12/08/20,28905,3,7,0,64996
21_19/08/20,28905,3,7,0,64996
21_26/08/20,28905,3,7,0,64996
21_05/08/20,28945,3,7,0,7436
21_12/08/20,28945,3,7,0,7436
21_19/08/20,28945,3,7,0,7436
21_26/08/20,28945,3,7,0,7436
21_05/08/20,28953,3,7,2,53039
21_12/08/20,28953,3,7,2,53039
21_19/08/20,28953,3,7,2,53039
21_26/08/20,28953,3,7,2,53039
21_05/08/20,30276,3,7,4,21529
21_12/08/20,30276,3,7,4,21529
21_19/08/20,30276,3,7,4,21529
21_26/08/20,30276,3,7,4,21529
0_06/08/20,28362,3,7,3,17998
0_13/08/20,28362,3,7,3,17998
0_20/08/20,28362,3,7,3,17998
0_27/08/20,28362,3,7,3,17998
2_09/09/20,467,3,7,0,55066
2_16/09/20,467,3,7,0,55066
2_23/09/20,467,3,7,0,55066
2_30/09/20,467,3,7,0,55066
22_01/10/20,992,3,7,0,59748
22_08/10/20,992,3,7,0,59748
22_15/10/20,992,3,7,0,59748
22_22/10/20,992,3,7,0,59748
22_29/10/20,992,3,7,0,59748
23_06/12/20,467,3,7,2,57825
23_13/12/20,467,3,7,2,57825
23_20/12/20,467,3,7,2,57825
23_27/12/20,467,3,7,2,57825
1_07/01/20,5717,2,7,5,3643
1_14/01/20,5717,2,7,5,3643
1_21/01/20,5717,2,7,5,3643
1_28/01/20,5717,2,7,5,3643
1_07/01/20,3767,3,7,2,28912
1_14/01/20,3767,3,7,2,28912
1_21/01/20,3767,3,7,2,28912
1_28/01/20,3767,3,7,2,28912
23_07/02/20,11864,3,7,5,63798
23_14/02/20,11864,3,7,5,63798
23_21/02/20,11864,3,7,5,63798
23_28/02/20,11864,3,7,5,63798
0_02/02/20,12273,3,7,1,14032
0_09/02/20,12273,3,7,1,14032
0_16/02/20,12273,3,7,1,14032
0_23/02/20,12273,3,7,1,14032
19_06/07/20,26773,3,7,4,72322
19_13/07/20,26773,3,7,4,72322
19_20/07/20,26773,3,7,4,72322
19_27/07/20,26773,3,7,4,72322
13_04/07/20,4294,3,7,1,63674
13_11/07/20,4294,3,7,1,63674
13_18/07/20,4294,3,7,1,63674
13_25/07/20,4294,3,7,1,63674
13_04/07/20,26516,3,7,1,87195
13_11/07/20,26516,3,7,1,87195
13_18/07/20,26516,3,7,1,87195
13_25/07/20,26516,3,7,1,87195
19_01/08/20,18031,3,7,4,49207
19_08/08/20,18031,3,7,4,49207
19_15/08/20,18031,3,7,4,49207
19_22/08/20,18031,3,7,4,49207
19_29/08/20,18031,3,7,4,49207
19_01/08/20,27875,3,7,1,85016
19_08/08/20,27875,3,7,1,85016
19_15/08/20,27875,3,7,1,85016
19_22/08/20,27875,3,7,1,85016
19_29/08/20,27875,3,7,1,85016
6_07/08/20,12195,2,7,2,69722
6_21/08/20,12195,2,7,2,69722
6_28/08/20,12195,2,7,2,69722
6_07/08/20,26128,1,7,4,74460
6_21/08/20,26128,1,7,4,74460
6_28/08/20,26128,1,7,4,74460
17_03/10/20,34790,1,7,3,87324
17_10/10/20,34790,1,7,3,87324
17_17/10/20,34790,1,7,3,87324
17_24/10/20,34790,1,7,3,87324
17_31/10/20,34790,1,7,3,87324
19_05/10/20,35004,3,7,5,79142
19_12/10/20,35004,3,7,5,79142
19_19/10/20,35004,3,7,5,79142
19_26/10/20,35004,3,7,5,79142
23_05/10/20,6341,3,7,4,35527
23_12/10/20,6341,3,7,4,35527
23_19/10/20,6341,3,7,4,35527
23_26/10/20,6341,3,7,4,35527
23_05/10/20,20451,3,7,5,13556
23_12/10/20,20451,3,7,5,13556
23_19/10/20,20451,3,7,5,13556
23_26/10/20,20451,3,7,5,13556
23_05/10/20,32259,1,7,0,29249
23_12/10/20,32259,1,7,0,29249
23_19/10/20,32259,1,7,0,29249
23_26/10/20,32259,1,7,0,29249
2_05/12/20,21920,3,7,3,35903
2_12/12/20,21920,3,7,3,35903
2_19/12/20,21920,3,7,3,35903
2_26/12/20,21920,3,7,3,35903
3_01/03/20,12905,1,7,4,5939
3_08/03/20,12905,1,7,4,5939
3_15/03/20,12905,1,7,4,5939
3_01/03/20,15317,3,7,5,65651
3_08/03/20,15317,3,7,5,65651
3_15/03/20,15317,3,7,5,65651
18_03/07/20,11192,1,7,5,56713
18_10/07/20,11192,1,7,5,56713
18_17/07/20,11192,1,7,5,56713
18_24/07/20,11192,1,7,5,56713
18_31/07/20,11192,1,7,5,56713
13_04/01/20,6679,3,7,5,34148
13_11/01/20,6679,3,7,5,34148
13_18/01/20,6679,3,7,5,34148
13_25/01/20,6679,3,7,5,34148
23_05/02/20,6621,3,7,5,34953
23_12/02/20,6621,3,7,5,34953
23_19/02/20,6621,3,7,5,34953
23_26/02/20,6621,3,7,5,34953
23_05/02/20,9526,3,7,2,53982
23_12/02/20,9526,3,7,2,53982
23_19/02/20,9526,3,7,2,53982
23_26/02/20,9526,3,7,2,53982
23_05/02/20,14293,1,7,3,44285
23_12/02/20,14293,1,7,3,44285
23_19/02/20,14293,1,7,3,44285
23_26/02/20,14293,1,7,3,44285
23_05/02/20,12954,2,7,5,48059
23_12/02/20,12954,2,7,5,48059
23_19/02/20,12954,2,7,5,48059
23_26/02/20,12954,2,7,5,48059
20_01/02/20,503,2,7,0,93888
20_08/02/20,503,2,7,0,93888
20_15/02/20,503,2,7,0,93888
20_22/02/20,503,2,7,0,93888
20_29/02/20,503,2,7,0,93888
10_01/02/20,8446,3,7,1,16307
10_08/02/20,8446,3,7,1,16307
10_15/02/20,8446,3,7,1,16307
10_22/02/20,8446,3,7,1,16307
10_29/02/20,8446,3,7,1,16307
10_01/02/20,10205,3,7,5,83596
10_08/02/20,10205,3,7,5,83596
10_15/02/20,10205,3,7,5,83596
10_22/02/20,10205,3,7,5,83596
10_29/02/20,10205,3,7,5,83596
6_02/07/20,26368,3,7,4,27875
6_09/07/20,26368,3,7,4,27875
6_16/07/20,26368,3,7,4,27875
6_23/07/20,26368,3,7,4,27875
6_30/07/20,26368,3,7,4,27875
20_07/08/20,28424,1,7,5,82865
20_14/08/20,28424,1,7,5,82865
20_21/08/20,28424,1,7,5,82865
20_28/08/20,28424,1,7,5,82865
20_07/08/20,29828,3,7,3,2614
20_14/08/20,29828,3,7,3,2614
20_21/08/20,29828,3,7,3,2614
20_28/08/20,29828,3,7,3,2614
23_05/01/20,3117,1,7,2,70628
23_12/01/20,3117,1,7,2,70628
23_19/01/20,3117,1,7,2,70628
23_26/01/20,3117,1,7,2,70628
23_05/01/20,3175,1,7,2,75167
23_12/01/20,3175,1,7,2,75167
23_19/01/20,3175,1,7,2,75167
23_26/01/20,3175,1,7,2,75167
23_05/01/20,1348,3,7,0,56691
23_12/01/20,1348,3,7,0,56691
23_19/01/20,1348,3,7,0,56691
23_26/01/20,1348,3,7,0,56691
23_05/01/20,929,2,7,1,9578
23_12/01/20,929,2,7,1,9578
23_19/01/20,929,2,7,1,9578
23_26/01/20,929,2,7,1,9578
17_05/02/20,11369,1,7,2,75596
17_12/02/20,11369,1,7,2,75596
17_19/02/20,11369,1,7,2,75596
17_26/02/20,11369,1,7,2,75596
5_02/02/20,8821,3,7,1,31966
5_09/02/20,8821,3,7,1,31966
5_16/02/20,8821,3,7,1,31966
5_23/02/20,8821,3,7,1,31966
1_03/02/20,4656,3,7,0,88053
1_10/02/20,4656,3,7,0,88053
1_17/02/20,4656,3,7,0,88053
1_24/02/20,4656,3,7,0,88053
1_03/02/20,9030,3,7,3,39337
1_10/02/20,9030,3,7,3,39337
1_17/02/20,9030,3,7,3,39337
1_24/02/20,9030,3,7,3,39337
5_06/03/20,5702,1,7,4,11350
5_13/03/20,5702,1,7,4,11350
5_27/03/20,5702,1,7,4,11350
5_06/03/20,17777,1,7,0,10229
5_13/03/20,17777,1,7,0,10229
5_27/03/20,17777,1,7,0,10229
21_01/03/20,18128,3,7,4,12296
21_08/03/20,18128,3,7,4,12296
